"","Year","DOY","Port.1Soil.Resp.um.co2.m2.s","Port.1VWC","Port.1Soil.Temp.deg.C","Port.2soil.respum.co2.m2.s","Port.2VWC","Port.2Soil.Temp.deg.C","Port.3soil.respum.co2.m2.s","Port.3VWC","Port.3Soil.Temp.deg.C","Port.4Soil.Resp.um.co2.m2.s","Por4VWC","Port.4Soil.Temp.deg.C","Port.5soil.respum.co2.m2.s","Port.5VWC","Port.5Soil.Temp.deg.C","Port.6soil.respum.co2.m2.s","Port.6VWC","Port.6Soil.Temp.deg.C","Port.7soil.respum.co2.m2.s","Port.7VWC","Port.7Soil.Temp.deg.C","date"
"20664",19,177.26,1.31,0.04137,23.24,NA,0.062584,23.62,0.34,0.04874,23.2,0.47,0.056275,24,0.32,0.054124,22.56,NA,0.029662,21,0.26,NA,NA,2019-06-26
"20665",19,177.3,1.49,0.042596,24.94,NA,0.063029,24.58,0.33,0.04975,24.2,0.47,0.056474,24.52,0.38,0.054525,23,0.09,0.030338,22.2,0.35,0.079932,24.48,2019-06-26
"20666",19,177.34,1.84,0.045548,29.36,NA,0.065739,27.3,0.44,0.05297,28.6,0.66,0.057621,25.54,0.4,0.055875,24.14,0.07,0.033554,26.94,0.35,0.082711,27.24,2019-06-26
"20667",19,177.38,1.86,0.04879,34.3,NA,0.067409,28.6,0.47,0.057372,35.68,0.77,0.059562,27.62,0.42,0.058816,28.22,0.08,0.038296,34.48,0.35,0.087378,31.68,2019-06-26
"20668",19,177.43,1.86,0.054925,42.82,NA,0.072683,33.66,0.52,0.062436,42.72,0.82,0.062683,31.7,0.39,0.063967,34.3,0.08,0.042137,40.36,0.29,0.092572,36.4,2019-06-26
"20669",19,177.47,1.99,0.058916,49.42,NA,0.080652,42.08,0.52,0.065936,47.46,0.78,0.067213,37.72,0.46,0.06883,40.86,0.07,0.044888,45.4,0.14,NA,NA,2019-06-26
"20670",19,177.51,2.21,0.060703,53.02,NA,0.086761,48,0.43,0.06971,52.14,0.79,0.071125,43.32,0.41,0.07244,45.84,0.07,0.04707,49.56,0.2,0.10083,44,2019-06-26
"20671",19,177.55,2.15,0.059959,52.92,4.9,0.088704,NA,NA,0.070101,53.76,0.85,0.07346,46.76,0.45,0.07414,48.66,0.08,0.048234,51.74,0.11,0.10291,46.56,2019-06-26
"20672",19,177.59,2.55,0.059214,51.36,NA,0.088468,NA,0.58,0.069319,53.42,0.7,0.074527,48.32,0.5,0.074285,NA,0.09,0.048538,53.06,0.26,0.10425,48,2019-06-26
"20673",19,177.63,2.77,0.05787,49.4,NA,0.086143,48.62,0.51,0.065444,50.4,0.66,0.074043,48.26,0.52,0.07346,NA,0.09,0.048133,52.54,0.11,0.10457,48.6,2019-06-26
"20674",19,177.68,2.58,0.056424,47.08,NA,0.083141,45.44,0.57,0.063671,47.08,0.69,0.072926,47.24,0.47,0.070393,45.6,0.09,0.046208,50.5,0.2,0.10342,48.16,2019-06-26
"20675",19,177.72,2.71,0.054324,44.14,NA,0.080316,42.8,0.56,0.061347,43.32,0.66,0.071125,44.52,0.53,0.067409,41.2,0.12,0.044633,47.52,0.16,0.10153,46.72,2019-06-26
"20676",19,177.76,2.77,0.052317,41,NA,0.078007,40.5,0.54,0.059313,39.96,0.57,0.069074,42.02,0.46,0.06569,38.8,0.15,0.042596,44.26,0.17,0.099208,44.38,2019-06-26
"20677",19,177.8,2.35,0.050103,37.7,NA,0.075544,37.9,NA,0.057322,36.86,0.47,0.066526,38.4,0.45,0.063374,36.26,0.13,0.039989,39.54,0.19,NA,NA,2019-06-26
"20678",19,177.84,1.95,0.047931,34.6,NA,0.07278,35,0.35,0.055325,33.76,0.51,0.064804,35.36,0.41,0.061991,33.64,NA,0.037371,35.18,NA,0.091631,37.38,2019-06-26
"20679",19,177.88,1.94,0.046563,31.98,NA,0.070247,32.66,0.37,0.054374,31.6,0.48,0.062732,33.02,0.4,0.060257,31.44,0.12,0.035774,32,0.2,0.089272,34.6,2019-06-26
"20680",19,177.93,1.82,0.045447,30.2,NA,0.068781,31,0.37,0.053673,30.26,0.43,0.061694,31.34,0.42,0.059363,29.84,0.1,0.034484,29.82,0.2,0.087093,32.58,2019-06-26
"20681",19,177.97,1.81,0.044481,28.76,NA,0.067752,29.66,0.37,0.05282,29.04,0.48,0.060901,30.04,0.38,0.059114,28.52,0.08,0.033502,28.12,0.2,NA,NA,2019-06-26
"20682",19,178.01,1.66,0.043972,27.7,NA,0.066869,28.6,0.37,0.05277,28,0.45,0.060008,28.9,0.42,0.05807,27.4,NA,0.032673,26.72,0.2,0.084334,29.7,2019-06-27
"20683",19,178.05,1.54,0.043717,26.68,NA,0.065739,27.54,0.28,0.051765,26.94,0.43,0.059263,27.94,0.37,0.057572,26.48,0.15,0.032259,25.5,0.14,0.083475,28.52,2019-06-27
"20684",19,178.09,1.58,0.042953,25.96,NA,0.065051,26.64,0.28,0.05101,26,0.46,0.058766,27.1,0.44,NA,NA,0.27,0.031481,24.56,0.14,0.082807,27.56,2019-06-27
"20685",19,178.13,1.58,0.042698,25.26,NA,0.06441,25.86,0.29,0.050909,25.38,0.51,0.058717,26.44,0.38,0.056325,24.92,0.09,0.031273,23.74,0.14,0.081802,26.82,2019-06-27
"20686",19,178.18,1.52,0.042698,24.88,NA,0.064262,25.3,0.26,0.050506,24.8,0.48,0.057821,25.82,0.34,0.056225,24.36,NA,0.031066,23.14,0.16,0.081467,26.08,2019-06-27
"20687",19,178.22,1.42,0.042647,24.5,NA,0.063572,24.82,0.25,0.049951,24.28,0.44,0.057522,25.4,0.32,0.056025,23.8,NA,0.030962,22.48,NA,NA,NA,2019-06-27
"20688",19,178.26,1.42,0.042647,24.26,6.6,0.06372,24.6,NA,0.049901,24,0.55,0.057572,25.04,0.37,0.055475,23.5,NA,0.030806,22.2,0.1,0.080604,25.04,2019-06-27
"20689",19,178.3,1.6,0.04387,25.8,NA,0.064361,25.44,0.33,0.050758,24.92,0.46,0.057721,25.44,0.35,0.055625,23.88,NA,0.031429,23.26,0.15,0.081227,25.36,2019-06-27
"20690",19,178.34,1.92,0.046715,30.06,NA,0.066869,28.08,NA,0.053923,29.32,0.72,0.058766,26.54,0.38,0.057073,24.98,NA,0.034536,27.84,0.15,0.084,28.16,2019-06-27
"20691",19,178.38,1.9,0.050052,34.94,NA,0.068536,29.4,0.41,0.05802,35.66,0.77,0.060306,28.7,0.45,0.05986,28.92,0.06,0.03922,35.1,0.11,0.088562,32.34,2019-06-27
"20692",19,178.43,1.85,0.055775,43.2,NA,0.073946,34.26,0.53,0.062139,41.44,0.82,0.063917,33.08,0.39,0.064164,35.06,0.06,0.042749,40.88,0.13,0.092854,36.4,2019-06-27
"20693",19,178.47,2.02,0.060008,50.26,NA,0.082328,42.92,0.63,0.066673,47.82,0.81,0.068389,39,0.39,0.070003,41.86,0.06,0.046107,46.28,0.07,0.097347,40.66,2019-06-27
"20694",19,178.51,2.11,0.062189,NA,NA,0.088704,NA,0.51,0.070393,NA,0.83,0.072391,44.36,0.41,NA,NA,0.07,0.048588,50.6,NA,0.10162,44.62,2019-06-27
"20695",19,178.55,2.03,0.062287,NA,NA,0.091254,NA,NA,0.071807,NA,0.88,0.076705,NA,0.39,0.076318,NA,NA,0.050254,NA,NA,0.10476,47.66,2019-06-27
"20696",19,178.59,2.59,0.060951,NA,NA,0.09116,NA,0.6,0.070832,NA,0.84,0.078585,NA,0.48,0.077043,NA,NA,0.050456,NA,NA,0.10591,49.44,2019-06-27
"20697",19,178.63,2.6,0.060356,NA,NA,0.088941,NA,0.56,0.06883,NA,0.74,0.078537,NA,0.39,0.076173,NA,NA,0.050204,NA,NA,0.10801,50.98,2019-06-27
"20698",19,178.68,2.63,0.056674,47.78,NA,0.084048,46.96,0.51,0.064262,47.6,0.72,0.07569,NA,0.45,0.072488,NA,NA,0.046969,51.32,NA,0.10563,49.98,2019-06-27
"20699",19,178.72,NA,0.055375,45.56,NA,0.081467,44.36,0.48,0.062287,44.46,0.73,0.071856,45.68,0.47,0.068634,43.66,0.08,0.044989,48.38,NA,0.10245,47.32,2019-06-27
"20700",19,178.76,2.87,0.053773,42.9,NA,0.079403,42.28,0.5,0.060306,41.46,0.6,0.070101,43.4,0.47,0.067017,40.98,0.06,0.043463,45.32,NA,0.099951,45.28,2019-06-27
"20701",19,178.8,2.42,0.051865,39.98,NA,0.077284,40.06,0.55,0.058866,39.06,0.58,0.067801,40.2,0.42,0.065543,38.62,NA,0.040808,41.04,NA,0.096834,42.2,2019-06-27
"20702",19,178.84,2.31,0.049447,36.3,NA,0.074431,36.76,0.49,0.056774,35.8,0.56,0.06569,36.94,0.42,0.062831,35.52,NA,0.038193,36.44,NA,0.092901,38.8,2019-06-27
"20703",19,178.88,2.21,0.047981,34.46,NA,0.072537,34.84,0.45,0.055725,33.84,0.62,0.064115,34.92,0.41,0.061446,33.58,NA,0.036805,34.04,NA,0.090453,36.12,2019-06-27
"20704",19,178.93,2.33,0.046766,32.6,NA,0.070784,33.04,0.37,0.054675,31.98,0.54,0.063374,33.42,0.47,0.060455,31.9,NA,0.035826,31.84,NA,0.088704,34.28,2019-06-27
"20705",19,178.97,2.22,0.046563,31.08,NA,0.069417,31.54,0.37,0.054074,30.48,0.51,0.062535,31.96,0.41,0.059512,30.46,0.06,0.034794,30.08,NA,0.08733,32.68,2019-06-27
"20706",19,179.01,1.93,0.045548,29.8,NA,0.068389,30.16,0.38,0.053322,29.18,0.49,0.061397,30.74,0.42,0.059263,29.1,NA,0.03376,28.48,NA,NA,NA,2019-06-28
"20707",19,179.05,2.05,0.045243,28.68,NA,0.067311,28.94,0.34,0.052719,28.04,0.46,0.060505,29.64,0.42,0.058319,27.9,NA,0.033347,27.02,NA,NA,NA,2019-06-28
"20708",19,179.09,1.83,0.044633,27.78,NA,0.066428,28.1,0.37,0.052267,27.24,0.55,0.060008,28.78,0.36,0.05792,26.98,0.18,0.032725,25.98,NA,NA,NA,2019-06-28
"20709",19,179.13,1.74,0.044125,26.9,NA,0.066034,27.26,0.3,0.051714,26.28,0.48,0.059413,27.84,0.37,0.057572,26.12,NA,0.032259,24.92,NA,0.082902,27.86,2019-06-28
"20710",19,179.18,1.77,0.044277,27.04,NA,0.065838,27.12,0.36,0.052116,26.4,0.5,0.059462,27.7,0.37,0.057273,25.92,NA,0.032363,25,NA,0.082807,27.46,2019-06-28
"20711",19,179.22,1.88,0.044481,27,NA,0.066084,27.06,0.35,0.052167,26.44,0.46,0.05986,27.7,0.36,0.057372,26.04,NA,0.032466,25.12,NA,0.082902,27.6,2019-06-28
"20712",19,179.26,2.05,0.044786,26.92,NA,0.066084,26.88,0.43,0.052167,26.28,0.53,0.059313,27.5,0.41,0.057372,25.94,NA,0.032932,25.22,NA,0.083046,27.6,2019-06-28
"20713",19,179.3,2.12,0.045497,28.2,NA,0.067066,27.88,0.34,0.053021,27.4,0.47,0.060008,28.14,0.35,0.058119,26.76,NA,0.033812,26.54,NA,0.084144,28.2,2019-06-28
"20714",19,179.34,2.04,0.046867,30.02,NA,0.068634,29.22,0.34,0.053773,29.2,0.62,0.060157,28.48,0.36,0.058816,27.28,NA,0.035155,28.34,NA,0.084858,28.96,2019-06-28
"20715",19,179.38,2.18,0.048285,31.9,NA,0.069905,30.48,0.45,0.055525,30.92,0.71,0.061496,29.98,0.37,0.060008,29.28,NA,0.037216,31.12,NA,0.086808,30.54,2019-06-28
"20716",19,179.43,2.25,0.051966,36.42,NA,0.07346,33.74,0.52,0.05787,34.66,0.84,0.063967,32.9,0.42,0.062732,33.12,NA,0.04004,35.24,NA,NA,NA,2019-06-28
"20717",19,179.47,2.49,0.059462,47.74,NA,0.083523,43.8,0.64,0.064706,44.08,0.85,0.069074,39.74,0.5,0.069954,41.82,NA,0.045599,44.1,NA,0.095385,37.98,2019-06-28
"20718",19,179.51,2.4,0.062881,NA,NA,0.089886,NA,0.54,NA,NA,0.84,0.073266,45.2,0.44,0.074334,NA,NA,0.048689,49.58,NA,0.10009,42.6,2019-06-28
"20719",19,179.55,2.64,0.063226,NA,NA,0.092713,NA,NA,0.072391,NA,0.79,0.077863,NA,0.43,0.077332,NA,NA,0.051211,NA,NA,0.1048,47.06,2019-06-28
"20720",19,179.59,3.01,0.059611,50.96,NA,0.089933,NA,1.16,0.070589,NA,0.82,0.077477,NA,0.69,0.076318,NA,NA,0.049598,52.92,NA,0.10701,49.26,2019-06-28
"20721",19,179.63,3.14,0.053974,41.62,NA,0.081467,43.1,NA,0.062584,43.1,0.65,0.069954,41.48,0.46,0.069368,42.78,NA,0.043157,43,NA,NA,NA,2019-06-28
"20722",19,179.68,2.25,0.054775,42.14,NA,0.079932,41.6,0.56,0.061397,41.52,0.74,0.068977,40.38,0.46,0.067164,40.2,NA,0.042545,42.08,NA,0.097067,40.98,2019-06-28
"20723",19,179.72,2.85,0.054174,41.34,NA,0.079211,40.8,0.45,0.061,40.4,0.52,0.070052,41.8,0.44,0.06682,39.34,NA,0.043463,43.18,NA,0.099394,42.7,2019-06-28
"20724",19,179.76,2.21,0.052468,38.88,NA,0.077814,39.54,0.56,0.059263,38.32,0.6,0.068879,40.08,0.43,0.065985,38.36,NA,0.042034,40.88,NA,0.097114,40.92,2019-06-28
"20725",19,179.8,2.08,0.049699,35.66,NA,0.075302,36.72,0.51,0.057472,35.02,0.62,0.066428,37.04,0.42,0.064115,35.64,NA,0.039681,36.56,0.2,NA,NA,2019-06-28
"20726",19,179.84,1.95,0.048386,33.42,0.72,0.07278,34.26,0.55,0.056025,32.68,0.58,0.0651,34.68,0.4,0.06209,33.26,NA,0.037268,33.46,NA,0.091254,35.14,2019-06-28
"20727",19,179.88,1.9,0.04783,31.88,NA,0.071125,32.58,0.36,0.055275,31.14,0.58,0.063769,33.08,0.4,0.060257,31.5,NA,0.036444,31.44,NA,0.089792,33.36,2019-06-28
"20728",19,179.93,1.77,0.047222,31.2,NA,0.070247,31.68,0.38,0.054625,30.4,0.54,0.062881,32.1,0.39,0.060505,30.5,NA,0.035981,30.34,NA,0.088326,31.94,2019-06-28
"20729",19,179.97,1.67,0.046918,30.82,NA,0.069808,31.18,0.41,0.054474,30.04,0.64,0.062881,31.62,0.38,0.060058,30.22,NA,0.035826,29.98,NA,0.087473,31.28,2019-06-28
"20730",19,180.01,1.87,0.046766,30.3,NA,0.069172,30.52,0.4,0.054324,29.6,0.54,0.062485,31.08,0.34,0.05986,29.7,NA,0.035723,29.3,NA,0.086998,30.6,2019-06-29
"20731",19,180.05,1.96,0.046715,29.84,NA,0.069123,30.06,0.39,0.054024,29.2,0.63,0.062139,30.58,0.39,0.059611,29.3,NA,0.035413,28.88,NA,NA,NA,2019-06-29
"20732",19,180.09,2.16,0.046715,29.14,NA,0.068732,29.42,0.33,0.054174,28.64,0.6,0.061496,30.06,0.35,0.059263,28.7,NA,0.034897,28.14,NA,0.085715,29.56,2019-06-29
"20733",19,180.13,1.97,0.046512,28.66,NA,0.068046,28.8,0.35,0.053723,28.1,0.49,0.061248,29.42,0.36,0.059313,28.08,NA,0.034897,27.46,NA,NA,NA,2019-06-29
"20734",19,180.18,2.11,0.046259,28.24,NA,0.06785,28.38,0.41,0.053572,27.68,0.58,0.061149,29,0.35,0.059065,27.66,NA,0.034691,27,NA,0.085525,28.7,2019-06-29
"20735",19,180.22,NA,0.045802,27.82,NA,0.067458,27.98,0.35,0.053572,27.28,0.48,0.060703,28.6,0.33,0.058518,27.2,NA,0.034484,26.56,NA,0.084811,28.22,2019-06-29
"20736",19,180.26,2.04,0.04565,27.32,NA,0.06736,27.38,0.28,0.053021,26.8,0.5,0.060207,28.02,0.45,0.058269,26.6,NA,0.034174,25.8,NA,NA,NA,2019-06-29
"20737",19,180.3,1.97,0.046715,28.74,NA,0.068193,28.32,0.45,0.053823,27.7,0.52,0.061099,28.56,0.37,0.059114,27.18,NA,0.034897,27.02,NA,0.085239,28.1,2019-06-29
"20738",19,180.34,2.16,0.049245,31.94,NA,0.070101,30.6,NA,0.055725,30.54,0.7,0.061545,29.7,0.37,0.060157,28.48,NA,0.037268,30.48,NA,0.087046,30.1,2019-06-29
"20739",19,180.38,2.2,0.05287,36.92,NA,0.072586,32.54,0.45,0.05976,36.5,0.71,0.063868,31.94,0.39,0.06209,32.3,NA,0.041319,36.78,NA,0.090594,33.32,2019-06-29
"20740",19,180.43,2.18,0.054625,39.62,NA,0.076801,36.3,0.46,0.061496,38.6,0.77,0.066428,35.4,0.39,0.06569,36.42,NA,0.04331,39.58,NA,0.093793,35.98,2019-06-29
"20741",19,180.47,1.85,0.057422,44.12,NA,0.081467,40.94,0.53,0.06293,41.32,0.87,0.068487,37.96,0.48,0.068438,39.44,NA,0.044735,42.12,NA,0.095619,37.4,2019-06-29
"20742",19,180.51,2.25,0.061644,NA,NA,0.089366,NA,0.74,0.068487,48.92,0.78,0.073654,44.98,0.51,0.074334,NA,NA,0.048184,48.84,NA,0.10125,42.48,2019-06-29
"20743",19,180.55,1.87,0.062831,NA,NA,0.092196,NA,0.5,0.071466,NA,0.98,0.077718,NA,0.41,0.076753,NA,NA,0.050758,52.92,NA,0.10416,45.56,2019-06-29
"20744",19,180.59,2.01,0.058866,48.76,NA,0.089461,NA,0.57,0.067997,50.38,0.75,0.078055,NA,0.51,0.076222,NA,NA,0.048841,51.18,NA,0.10577,47.46,2019-06-29
"20745",19,180.68,2.53,0.052066,36.04,NA,0.077622,38.28,1.03,0.060356,37.36,0.68,0.068487,39,0.5,0.06628,38.38,NA,0.041166,37.82,NA,0.096554,39.9,2019-06-29
"20746",19,180.72,2.27,0.054324,37.88,NA,0.077622,38.18,0.49,0.05976,37,0.69,0.068487,38.82,0.41,0.065248,37.28,NA,0.042239,39,NA,0.095198,38.12,2019-06-29
"20747",19,180.76,2.24,0.053623,36.78,NA,0.077091,37.34,0.43,0.059512,35.98,0.6,0.067752,38.2,0.53,0.064854,36.78,NA,0.041677,37.98,NA,NA,NA,2019-06-29
"20748",19,180.8,2.21,0.052016,35.22,NA,0.07598,35.72,0.39,0.058667,34.4,0.52,0.066722,36.38,0.42,0.064164,35.2,NA,0.040296,35.82,NA,0.09337,36.48,2019-06-29
"20749",19,180.84,2.09,0.050758,33.48,NA,0.074382,34.02,0.33,0.05797,32.68,0.6,0.065346,34.66,0.41,0.063128,33.5,NA,0.038861,33.6,NA,0.091442,34.72,2019-06-29
"20750",19,180.88,1.98,0.049548,32.22,NA,0.073072,32.7,0.5,0.056923,31.36,0.61,0.064607,33.4,0.39,0.061743,32.06,NA,0.037885,31.96,NA,0.089933,33.28,2019-06-29
"20751",19,180.93,1.92,0.049245,31.3,NA,0.071466,31.72,0.4,0.057023,30.4,0.59,0.063967,32.46,0.38,0.061199,31.14,NA,0.037268,30.74,NA,0.089555,32.26,2019-06-29
"20752",19,180.97,1.71,0.049093,30.68,NA,0.071174,31,0.59,0.056225,30.04,0.46,0.063424,31.58,0.38,0.060604,30.36,NA,0.036856,29.88,NA,0.088562,31.46,2019-06-29
"20753",19,181.01,1.64,0.048386,30.02,NA,0.070784,30.34,0.35,0.056025,29.5,0.55,0.062732,30.84,0.41,0.060703,29.64,NA,0.036238,29.06,NA,0.087852,30.76,2019-06-30
"20754",19,181.05,1.69,0.048032,29.4,NA,0.069856,29.7,0.7,0.055825,29.02,0.62,0.062535,30.26,0.35,0.060554,28.98,NA,0.035981,28.34,NA,0.08714,30.16,2019-06-30
"20755",19,181.09,1.56,0.047931,28.76,NA,0.069319,29.1,0.38,0.055475,28.36,0.55,0.062189,29.72,0.35,0.060058,28.42,NA,0.035981,27.66,NA,0.086951,29.52,2019-06-30
"20756",19,181.14,NA,0.047222,28.14,NA,0.069172,28.4,NA,0.055075,27.66,0.55,0.061446,29.1,0.38,0.059512,27.7,NA,0.035362,26.94,NA,0.086333,28.88,2019-06-30
"20757",19,181.18,NA,0.046766,27.14,NA,0.068879,27.54,NA,NA,NA,0.45,0.061298,28.38,0.33,0.059611,26.98,NA,0.034742,25.88,NA,0.08562,28.14,2019-06-30
"20758",19,181.22,1.33,0.046462,26.36,NA,0.067654,26.76,NA,0.053723,25.92,0.47,0.060157,27.48,0.33,0.058717,26.06,NA,0.034277,24.84,NA,0.084716,27.2,2019-06-30
"20759",19,181.26,1.21,0.046512,26.32,NA,0.067556,26.5,0.8,0.053522,25.7,0.42,0.060008,27.1,0.38,0.058766,25.68,NA,0.034329,24.54,NA,0.084287,26.62,2019-06-30
"20760",19,181.3,1.66,0.048032,28.76,NA,0.069074,28.16,0.38,0.054925,27.52,0.48,0.061248,28.22,0.38,0.059661,26.94,NA,0.035877,26.72,NA,0.085525,27.62,2019-06-30
"20761",19,181.34,1.79,0.05111,32.76,NA,0.071953,30.94,0.41,0.057572,31.42,0.75,0.062436,29.36,0.36,0.060505,28.02,NA,0.038707,31.02,NA,0.088468,30.36,2019-06-30
"20762",19,181.38,1.57,0.054775,37.22,NA,0.073557,32.22,NA,0.061644,37.5,0.78,0.063967,31.6,0.37,NA,NA,NA,0.043157,37.66,NA,0.092666,34.1,2019-06-30
"20763",19,181.43,1.82,0.059711,44.9,NA,0.079788,38.06,0.49,0.065789,42.84,0.72,0.067752,36.4,0.41,0.06834,38.32,NA,0.04707,43.94,NA,0.0973,38.2,2019-06-30
"20764",19,181.47,1.56,0.059313,45.36,NA,0.082998,41.5,0.55,0.066771,44.78,0.65,0.071174,40.28,0.46,0.071369,42.26,NA,0.047576,45.9,NA,0.10074,41.34,2019-06-30
"20765",19,181.51,1.54,0.061595,49.34,NA,0.086571,45.44,0.51,0.068438,47.36,0.68,0.072488,42.54,0.41,0.072634,44.3,NA,0.048436,48.12,NA,0.10143,42.1,2019-06-30
"20766",19,181.55,2.08,0.061842,50.22,NA,0.089319,NA,0.6,0.070637,51.08,0.94,0.074624,45.7,0.44,0.074479,NA,NA,0.049497,50.26,NA,0.10453,45.38,2019-06-30
"20767",19,181.59,2.11,0.060852,49.66,NA,0.089272,NA,0.62,0.070101,NA,0.79,0.075593,NA,0.41,0.07506,NA,NA,0.0498,51.46,NA,0.10604,47.3,2019-06-30
"20768",19,181.63,2.22,0.057372,44.78,NA,0.084239,44.64,0.6,0.065543,45.56,0.61,0.072586,43.88,0.48,0.071028,43.86,NA,0.045751,45.82,NA,0.10291,44.88,2019-06-30
"20769",19,181.72,2.45,0.053121,38.64,NA,0.078537,39.02,0.69,0.060951,39.08,0.52,0.067801,38.04,0.42,0.065936,37.5,NA,0.041166,38.6,NA,0.097067,39.52,2019-06-30
"20770",19,181.76,2,0.051915,36.66,NA,0.076415,37.04,0.53,0.059263,36.88,0.58,0.066477,36.34,0.41,0.064558,35.64,NA,0.039835,36.3,NA,NA,NA,2019-06-30
"20771",19,181.8,1.68,0.049598,34.18,NA,0.074043,34.54,0.44,0.057821,34.22,0.5,0.065198,34.16,0.37,0.062535,33.26,NA,0.03809,33.3,NA,0.092666,35.38,2019-06-30
"20772",19,181.84,1.59,0.04874,32.24,NA,0.071807,32.64,0.42,0.056724,32.14,0.57,0.063967,32.54,0.36,0.061099,31.32,NA,0.036959,31.12,NA,0.090075,33.42,2019-06-30
"20773",19,181.88,1.45,0.047981,31.16,NA,0.071125,31.48,0.34,0.055825,30.98,0.63,0.062881,31.6,0.37,0.060653,30.24,NA,0.036135,29.92,NA,0.089083,31.98,2019-06-30
"20774",19,181.93,1.51,0.046918,29.84,NA,0.069417,30.2,0.37,NA,NA,0.51,0.062535,30.56,0.37,0.060008,29.1,NA,0.035465,28.52,NA,0.088183,30.74,2019-06-30
"20775",19,181.97,1.3,0.046715,28.66,NA,0.068438,29.02,0.33,0.054124,28.26,0.5,0.061496,29.6,0.34,0.059611,27.98,NA,0.034691,27.16,NA,0.086951,29.64,2019-06-30
"20776",19,182.01,1.63,0.046411,28.08,NA,0.067997,28.32,0.28,0.054074,27.54,0.44,0.061298,28.92,0.41,0.059512,27.3,NA,0.034536,26.44,NA,0.085763,28.78,2019-07-01
"20777",19,182.05,1.28,0.04565,27.24,NA,0.067556,27.54,0.5,0.053522,26.94,0.44,0.060653,28.24,0.32,0.058965,26.68,NA,0.033812,25.62,NA,0.085525,28.18,2019-07-01
"20778",19,182.09,1.31,0.045447,26.38,NA,0.066624,26.82,0.3,0.05292,26.26,0.44,0.060008,27.44,0.32,0.058269,25.92,NA,0.033398,24.74,NA,0.084525,27.38,2019-07-01
"20779",19,182.13,1.24,0.045447,26.32,NA,0.066869,26.5,0.27,0.05297,26.1,0.41,0.060008,27.1,0.35,0.057771,25.6,NA,0.033657,24.6,NA,0.084334,26.9,2019-07-01
"20780",19,182.18,1.25,0.045193,25.62,NA,0.066182,25.94,0.28,0.052569,25.62,0.37,0.05986,26.64,0.31,0.05802,25.1,NA,0.033347,23.96,NA,NA,NA,2019-07-01
"20781",19,182.22,1.18,0.044684,25.1,NA,0.065887,25.26,0.3,0.052116,24.96,0.37,0.058866,25.98,0.33,0.057173,24.56,NA,0.032932,23.22,NA,0.083619,25.92,2019-07-01
"20782",19,182.26,1.21,0.044481,24.88,NA,0.065248,24.94,0.28,0.051966,24.54,0.37,0.058766,25.6,0.3,0.057023,24.14,NA,0.032673,22.88,NA,NA,NA,2019-07-01
"20783",19,182.3,1.38,0.045802,26.46,NA,0.066428,25.84,0.31,0.05282,25.44,0.45,0.059363,26.02,0.31,0.057372,24.56,NA,0.033554,23.98,NA,NA,NA,2019-07-01
"20784",19,182.34,1.51,0.049396,31.02,NA,0.069563,28.94,0.45,0.055825,30,0.54,0.060306,27.48,0.31,0.058766,26.06,NA,0.037011,28.94,NA,0.086428,28.58,2019-07-01
"20785",19,182.38,1.54,0.053021,35.94,NA,0.071028,30.22,0.47,NA,NA,0.71,0.062139,29.32,0.36,0.060852,29.32,NA,0.041063,35.2,NA,0.090453,32.48,2019-07-01
"20786",19,182.43,NA,0.059363,45.4,NA,0.078007,37.18,0.73,0.066329,44.8,0.7,0.065395,33.56,0.36,0.065936,35.68,NA,0.045447,42.22,NA,0.096507,37.64,2019-07-01
"20787",19,182.47,NA,0.06204,50.08,NA,0.083857,42.88,0.54,0.069514,49,0.78,0.068879,37.84,0.41,0.070101,40.74,NA,0.047374,45.5,NA,0.099998,40.94,2019-07-01
"20788",19,182.51,1.89,0.064213,NA,NA,0.090783,NA,0.57,0.074188,NA,0.78,0.072974,43.74,0.43,0.073946,46.26,NA,0.050204,50.24,NA,0.10453,45.12,2019-07-01
"20789",19,182.59,2.33,0.063769,NA,NA,0.09276,NA,0.61,0.073994,NA,0.61,0.079018,NA,0.43,0.076415,NA,NA,0.051161,NA,NA,0.10952,49.9,2019-07-01
"20790",19,182.63,3.11,0.059909,50.74,NA,0.087899,NA,0.74,0.069074,NA,0.64,0.075786,NA,0.43,0.074043,NA,NA,0.047981,50.66,NA,0.10719,49.02,2019-07-01
"20791",19,182.68,2.85,0.056624,45.66,NA,0.08295,44.86,0.84,0.064115,46.1,0.64,0.071515,43.46,0.45,0.069514,42.78,NA,0.044786,45.3,NA,0.10208,44.9,2019-07-01
"20792",19,182.72,2.54,0.054474,42.54,NA,0.080268,42.26,0.8,0.06204,42.72,0.49,0.070247,41.7,0.4,0.06736,40.08,NA,0.042902,42.64,NA,0.10014,43.48,2019-07-01
"20793",19,182.76,2.98,0.052317,39.1,NA,0.077573,39.42,0.46,0.060058,39.52,0.56,0.067654,38.1,0.39,0.065346,37.46,NA,0.040808,38.84,NA,0.09702,40.28,2019-07-01
"20794",19,182.8,2.03,0.050708,36.52,NA,0.075254,36.9,0.55,0.058169,36.7,0.55,0.065838,35.76,0.43,0.063128,35.14,NA,0.039066,35.8,NA,0.094355,37.62,2019-07-01
