Year,DOY,Port 1Soil Resp.um co2/m2/s,Port 1VWC,Port 1Soil Temp.deg C,Port 2soil respum co2/m2/s,Port 2VWC,Port 2Soil Temp.deg C,Port 3soil respum co2/m2/s,Port 3VWC,Port 3Soil Temp.deg C,Port 4Soil Resp.um co2/m2/s,Por4VWC,Port 4Soil Temp.deg C,Port 5soil respum co2/m2/s,Port 5VWC,Port 5Soil Temp.deg C,Port 6soil respum co2/m2/s,Port 6VWC,Port 6Soil Temp.deg C,Port 7soil respum co2/m2/s,Port 7VWC,Port 7Soil Temp.deg C
19,291.05,1.43,0.058319,18.7,0.59,0.07897,18.08,0.51,NaN,NaN,2.02,0.073412,19.7,0.33,0.069319,18,0.16,0.051513,16.7,0.43,0.1076,19
19,291.09,1.44,0.058119,18.5,0.34,0.078633,17.68,0.6,0.074479,18,1.71,0.07312,19.28,0.32,0.069123,17.64,0.12,0.051513,16.3,0.43,0.10724,18.6
19,291.13,1.39,0.057671,17.8,1.89,0.078296,17.06,0.85,NaN,NaN,1.72,0.072926,18.76,0.31,0.068928,17.14,0.21,0.051261,15.66,0.4,0.10682,18.18
19,291.18,1.34,0.057522,17.46,0.38,0.078055,16.58,0.51,0.073751,17.2,1.48,0.072586,18.3,0.31,0.068193,16.66,NaN,0.050859,15.26,0.43,0.10669,17.8
19,291.22,1.37,0.057621,17.2,0.33,0.077622,16.22,0.55,NaN,NaN,2.36,0.072148,17.9,0.31,0.067997,16.3,NaN,0.050758,14.9,0.45,0.10604,17.4
19,291.26,1.26,0.057522,17.2,0.51,0.077766,16.1,0.57,NaN,NaN,1.82,0.071904,17.78,0.3,0.067997,16.3,NaN,0.050859,14.86,0.44,0.10591,17.24
19,291.3,1.29,0.057522,17.02,0.36,0.077814,15.86,0.54,0.073509,16.6,1.89,0.071807,17.52,0.31,0.067997,16.1,0.2,0.050859,14.7,0.58,0.10586,17
19,291.34,1.47,0.058617,18.04,0.36,0.078537,16.82,0.82,NaN,NaN,1.66,0.072829,18.22,0.31,0.069074,16.86,0.13,0.051765,16.02,0.8,0.10692,17.8
19,291.38,1.63,0.059611,19.3,0.32,0.079691,17.84,0.81,NaN,NaN,2.3,0.074285,19.68,0.38,0.069368,17.92,0.18,0.054424,18.92,1.02,0.1092,19.8
19,291.43,1.8,0.06209,22.14,0.38,0.08338,21.7,0.86,0.081227,23.7,2.7,0.077911,22.8,0.39,0.071466,20.64,0.19,0.05807,23.46,1.3,0.11325,23.2
19,291.47,1.94,0.065592,25.82,0.46,0.089414,26.7,1.01,0.083284,25.3,2.38,0.080748,25.74,0.41,0.073557,22.78,0.15,0.060505,26.94,1.43,0.11628,25.86
19,291.51,2.15,0.069123,NaN,0.4,0.095853,NaN,0.93,0.086856,29.6,2.71,0.082281,27.68,0.39,0.075206,24.5,0.22,0.061248,28.46,1.51,0.11776,27.08
19,291.55,2.22,0.069123,NaN,0.49,0.10051,NaN,0.96,0.089603,32.78,2.91,0.08443,29.4,0.38,0.078537,NaN,0.29,0.061743,29.54,1.66,0.1192,28.46
19,291.59,2.19,0.067654,NaN,0.47,0.10162,NaN,0.97,0.088515,31.62,2.73,0.084811,30.36,0.47,0.080364,NaN,0.26,0.061446,NaN,1.38,0.11911,28.48
19,291.63,2.06,0.066182,27.18,0.46,0.098557,NaN,1.12,0.086666,29.32,2.22,0.084763,30.46,0.43,0.080987,NaN,0.23,0.060306,28.74,1.49,0.11785,27.6
19,291.68,1.94,0.064706,25.72,0.47,0.09337,NaN,1.16,0.083857,26.6,2.35,0.082998,28.9,0.39,0.078874,NaN,0.3,0.058567,26.58,1.08,0.1165,26.68
19,291.72,1.75,0.063226,24.28,0.51,0.088799,26.84,0.89,0.081467,24.26,2.57,0.080652,26.7,0.35,0.074721,24.8,0.26,0.056175,23.7,1.07,0.11461,25.1
19,291.76,1.6,0.061149,22.14,0.56,0.084906,23.7,0.75,0.078585,22.1,2.02,0.077766,23.72,0.39,0.072148,22.12,0.16,0.054274,21.1,0.92,0.11225,23.06
19,291.8,1.49,0.059114,20.28,0.54,0.082424,21.42,0.82,0.076898,20.6,1.87,0.075448,21.7,0.39,0.070296,20.1,NaN,0.053021,18.98,0.77,0.11011,21.22
19,291.84,1.51,0.058219,18.98,NaN,0.080604,19.8,0.69,0.075206,19.4,1.79,0.074237,20.32,0.33,0.069123,18.6,0.14,0.051714,17.46,0.89,0.10856,19.8
19,291.88,1.33,0.057522,18,0.26,0.078537,18.66,0.85,0.074479,18.7,1.77,0.072974,19.34,0.3,0.068732,17.72,NaN,0.05111,16.44,0.67,0.10737,18.82
19,291.93,1.3,0.056275,17.02,0.4,0.077911,17.52,0.46,NaN,NaN,1.65,0.071856,18.36,0.32,0.067948,16.6,NaN,0.050254,15.24,0.55,0.10637,17.86
19,291.97,1.24,0.056175,16.4,0.4,0.077187,16.76,0.63,NaN,NaN,1.56,0.071515,17.66,0.29,0.067213,15.88,NaN,0.050153,14.46,0.53,0.10563,17.14
19,292.01,1.23,0.055275,15.76,0.54,0.076511,16.02,0.45,NaN,NaN,1.79,0.070589,16.94,0.28,0.066673,15.24,0.43,0.049447,13.7,0.49,0.1048,16.42
19,292.05,1.21,0.055175,15.28,0.35,0.076028,15.44,0.38,0.071807,15.6,1.5,0.070345,16.4,0.27,0.066722,14.7,0.96,0.048992,13.12,0.43,0.1043,15.88
19,292.09,1.2,0.054975,14.88,0.44,0.075496,14.92,0.6,0.07132,15.2,1.49,0.070101,16.06,0.27,0.065936,14.24,NaN,0.048992,12.68,0.4,0.1042,15.5
19,292.13,1.14,0.054725,14.48,0.4,0.075157,14.42,0.51,0.070832,14.8,1.42,0.069172,15.6,0.28,0.066034,13.74,NaN,0.048992,12.2,0.41,0.1037,15.02
19,292.18,1.11,0.054424,14.02,0.53,0.074431,13.92,0.59,0.070832,14.4,1.34,0.069123,15.18,0.26,0.065543,13.36,NaN,0.048689,11.7,0.4,0.1031,14.7
19,292.22,1.06,0.054174,13.7,0.28,0.074285,13.5,0.46,0.070589,14,1.4,0.068879,14.8,0.27,0.065395,12.9,NaN,0.048083,11.28,0.39,0.10301,14.3
19,292.26,1.05,0.054124,13.36,0.27,0.073897,13.14,0.47,NaN,NaN,1.36,0.068781,14.42,0.26,0.065248,12.58,NaN,0.048032,10.94,0.38,0.10268,13.96
19,292.3,1.04,0.053773,13.22,0.31,0.073654,12.94,0.49,0.070003,13.5,1.8,0.068095,14.2,0.24,0.065051,12.36,0.16,0.047981,10.8,0.54,0.10236,13.6
19,292.34,1.25,0.054825,14.6,0.31,0.074334,13.48,0.54,NaN,NaN,1.55,0.069123,14.94,0.33,0.065395,12.84,0.16,0.048992,11.78,0.85,0.10319,14.46
19,292.38,1.27,0.056724,16.66,0.3,0.075544,14.48,0.72,NaN,NaN,1.89,0.071758,17.32,0.29,0.066575,14.18,0.16,0.051714,15.9,1.07,0.10682,17.64
19,292.43,1.28,0.059015,19.26,0.44,0.078826,18.1,0.87,0.078922,22.7,2.21,0.076705,21.82,0.41,0.068095,16.84,0.26,0.056724,22.3,1.28,0.11166,21.72
19,292.47,1.36,0.064706,25.48,0.39,0.08733,25.96,0.82,0.081035,24.06,2.31,0.081035,26.3,0.31,0.070979,20.36,0.23,0.059959,27.06,1.3,0.11745,26.66
19,292.51,1.42,0.070247,NaN,0.4,0.09632,NaN,0.94,0.085953,29.58,2.54,0.084525,29.66,0.36,0.073363,23.28,0.25,0.061644,NaN,1.14,0.12068,29.14
19,292.55,1.58,0.070637,NaN,0.33,0.10092,NaN,0.93,0.090169,34.72,2.63,0.086238,NaN,0.35,0.076656,25.84,0.24,0.061199,NaN,1.13,0.12126,NaN
19,292.59,1.59,0.067703,NaN,0.41,0.10125,NaN,0.85,0.089083,33.62,2.64,0.086001,NaN,0.51,0.079788,NaN,0.29,0.061248,NaN,0.89,0.12072,NaN
19,292.63,1.62,0.065051,NaN,0.54,0.098185,NaN,0.86,0.086096,30.28,2.34,0.08562,NaN,0.47,0.08046,NaN,0.22,0.059959,28.98,0.77,0.11897,28.42
19,292.68,1.59,0.063819,26.32,0.59,0.092854,NaN,0.86,0.083093,27.18,2.48,0.083857,NaN,0.36,0.078489,NaN,0.28,0.058269,26.56,0.77,0.11682,27.22
19,292.72,1.57,0.062139,24.68,0.45,0.088136,27.22,0.92,0.080844,24.72,2.62,0.081371,28.52,0.34,0.074382,25.2,0.18,0.055775,24,0.7,0.1147,25.8
19,292.76,1.43,0.060505,22.3,0.52,0.084048,24,0.91,0.077863,22.4,1.87,0.078007,24.98,0.33,0.071515,22.38,0.14,0.054124,21.4,0.63,0.11198,23.6
19,292.8,1.36,0.058518,20.2,0.53,0.081371,21.56,0.66,0.07569,20.7,1.8,0.075448,22.56,0.32,0.06971,20.16,0.18,0.052116,19.12,0.56,0.10993,21.58
19,292.84,1.34,0.057522,18.82,0.44,0.079643,19.8,0.63,0.073751,19.2,1.71,0.073849,20.98,0.32,0.06883,18.62,NaN,0.051211,17.52,0.48,0.10797,19.98
19,292.88,1.28,0.056275,17.92,0.62,0.078248,18.54,0.66,NaN,NaN,1.68,0.07278,19.9,0.28,0.067899,17.6,NaN,0.050254,16.38,0.41,0.10669,18.94
19,292.93,1.23,0.055225,16.84,0.38,0.07656,17.34,0.66,0.071807,17.1,1.27,0.071564,18.64,0.27,0.066919,16.4,NaN,0.04975,15.12,0.41,0.10563,17.9
19,292.97,1.21,0.054775,16.08,0.59,0.076077,16.34,0.65,NaN,NaN,1.38,0.070345,17.72,0.32,0.066526,15.5,NaN,0.048992,14.14,0.4,0.10466,16.98
19,293.01,1.17,0.054675,15.6,0.36,0.075448,15.68,0.51,NaN,NaN,1.47,0.070345,17.14,0.24,0.065592,15,NaN,0.048841,13.5,0.36,0.10397,16.36
19,293.05,1.14,0.054324,15.02,0.55,0.074624,15.04,0.6,0.070345,15.2,1.48,0.069123,16.54,0.26,0.065739,14.46,NaN,0.048436,12.84,0.35,0.10342,15.82
19,293.09,1.1,0.053623,14.58,0.27,0.074237,14.48,0.6,NaN,NaN,1.17,0.069025,15.98,0.26,0.065395,13.92,NaN,0.047779,12.28,0.34,0.10282,15.28
19,293.13,1.13,0.053572,14.06,NaN,0.073751,14.02,1.05,0.069368,14.4,1.34,0.068634,15.44,0.24,0.065051,13.4,NaN,0.047475,11.76,0.35,0.10231,14.76
19,293.18,1.05,0.053322,13.7,0.34,0.073023,13.56,0.84,0.069368,14,1.34,0.06785,15.08,0.23,0.064706,13.08,NaN,0.047475,11.36,0.3,0.1019,14.36
19,293.22,1.04,0.053271,13.24,0.28,0.072829,13.1,0.46,0.068928,13.54,1.21,0.067654,14.58,0.22,0.064115,12.66,NaN,0.047323,10.86,0.31,0.10143,13.9
19,293.26,1.03,0.05282,13,0.34,0.072537,12.74,0.45,0.068634,13.3,1.31,0.066968,14.2,0.23,0.064115,12.3,NaN,0.047222,10.54,0.38,0.10111,13.56
19,293.3,1.05,0.052518,12.98,0.34,0.072488,12.5,0.42,0.068389,13.2,1.57,0.06736,14,0.25,0.064115,12.2,NaN,0.047273,10.42,0.44,0.10088,13.32
19,293.34,1.03,0.054024,14.34,0.26,0.072926,13.1,0.69,0.069563,14.42,1.35,0.067997,14.8,0.32,0.064509,12.74,NaN,0.047779,11.54,0.85,0.10204,14.2
19,293.38,1.18,0.055525,16.36,0.23,0.074431,14.2,0.67,NaN,NaN,1.77,0.07054,17.28,0.26,0.065739,14.24,0.16,0.050859,15.86,1.18,0.10549,17.4
19,293.43,1.31,0.057821,18.98,0.39,0.077573,18.06,0.65,0.077284,22.26,2.09,0.075109,21.52,0.27,0.067409,16.8,0.2,0.055775,22.24,1.28,0.11011,21.42
19,293.47,1.36,0.064016,26,0.35,0.086238,25.62,0.77,0.079499,23.96,2.16,0.079547,25.84,0.3,0.06971,19.88,0.22,0.058518,26.38,1.36,0.1151,25.64
19,293.51,1.44,0.068928,NaN,0.34,0.095058,NaN,0.94,0.084763,29.82,2.33,0.08252,29.08,0.31,0.072342,22.8,0.24,0.060008,28.98,1.45,0.11767,27.74
19,293.55,1.59,0.067997,NaN,0.35,0.099766,NaN,0.86,0.08771,33.54,2.49,0.083857,30.7,0.35,0.075206,25.56,0.19,0.059711,29.04,1.3,NaN,NaN
19,293.59,1.61,0.06628,NaN,0.36,0.10037,NaN,0.82,0.086191,31.86,2.43,0.08381,NaN,0.34,0.077718,NaN,0.26,0.059611,29.34,1.41,0.11826,28.54
19,293.63,1.55,0.063917,NaN,0.36,0.097533,NaN,1.01,0.083237,28.44,2.68,0.08295,30.52,0.39,0.078055,NaN,0.18,0.05802,27.5,1.24,NaN,NaN
19,293.68,1.53,0.062535,25.84,0.37,0.090877,NaN,0.89,0.080028,25.1,2.19,0.080892,29.14,0.33,0.075012,26.12,0.2,0.056075,25.1,1.22,0.11407,25.6
19,293.72,1.46,0.060802,23.98,0.44,0.085525,26.18,0.73,0.077525,23.1,2.27,0.078152,26.44,0.31,0.071466,22.98,0.13,0.054174,22.44,0.93,0.11184,24.1
19,293.76,1.29,0.058717,21.32,0.54,0.08185,22.92,0.9,0.074721,20.9,1.67,0.075302,23.22,0.3,0.069221,20.52,0.15,0.051915,19.8,0.71,0.1092,21.96
19,293.8,1.23,0.056424,19.16,0.48,0.079259,20.42,1.08,0.07278,19.2,1.63,0.072926,21.08,0.32,0.067899,18.46,NaN,0.050254,17.58,0.55,0.10705,20.04
19,293.84,1.26,0.055525,17.9,0.48,0.077284,18.62,0.54,0.07132,17.9,1.66,0.071515,19.46,0.26,0.06682,16.98,NaN,0.049598,16,0.55,0.10535,18.48
19,293.88,1.16,0.054775,16.94,0.53,0.07569,17.34,0.62,NaN,NaN,1.55,0.070345,18.32,0.24,0.065838,16,NaN,0.04874,14.86,0.52,0.1042,17.42
19,293.93,1.15,0.053522,15.8,0.39,0.074867,16.24,0.49,NaN,NaN,1.25,0.069123,17.32,0.26,0.065395,15.14,NaN,0.047728,13.72,0.49,0.10342,16.54
19,293.97,1.11,0.053472,15.06,0.37,0.073751,15.26,0.53,NaN,NaN,1.28,0.068389,16.4,0.23,0.064755,14.28,NaN,0.047475,12.72,0.43,0.10217,15.62
19,294.01,1.05,0.052569,14.2,0.37,0.073072,14.5,0.57,0.069025,14.98,1.08,0.067654,15.78,0.24,0.064558,13.7,NaN,0.046918,11.98,0.39,0.10143,14.96
19,294.05,1.04,0.052167,13.5,0.3,0.072148,13.7,0.5,0.067899,14,1.15,0.066624,14.92,0.24,0.063868,12.86,3.18,0.046208,11.12,0.36,0.10065,14.22
19,294.09,1,0.051815,13,0.31,0.071466,13.1,0.51,0.067654,13.5,1.19,0.066428,14.24,0.22,0.063572,12.3,NaN,0.046208,10.5,0.34,0.10004,13.58
19,294.13,0.97,0.051664,12.72,0.33,0.071125,12.6,0.38,NaN,NaN,1.11,0.066133,13.94,0.22,0.062881,11.9,NaN,0.046157,10.08,0.34,0.099719,13.24
19,294.18,0.96,0.051261,12.6,0.49,0.070784,12.2,0.41,NaN,NaN,1.11,0.065641,13.6,0.22,0.062732,11.6,NaN,0.045802,9.7,0.36,0.099441,12.9
19,294.22,1,0.050909,12.14,0.24,0.070296,11.74,0.78,NaN,NaN,0.97,0.065198,13.22,0.21,0.062683,11.28,NaN,0.045548,9.32,0.27,0.099115,12.62
19,294.26,0.93,0.050859,11.58,0.25,0.069808,11.22,0.42,NaN,NaN,1.05,0.065198,12.58,0.23,0.062287,10.74,NaN,0.045142,8.74,0.29,0.098464,12.04
19,294.3,0.9,0.050506,11.5,0.36,0.069661,11,0.38,0.066428,11.7,1.19,0.064952,12.3,0.22,0.06204,10.44,NaN,0.045243,8.52,0.44,0.098371,11.76
19,294.34,0.99,0.052116,12.94,0.73,0.070198,11.52,0.69,0.067409,13.1,1.18,0.065297,13.2,0.27,0.062634,10.94,NaN,0.046107,9.56,0.92,0.099348,12.62
19,294.38,1.08,0.053823,15.12,0.22,0.07132,12.66,0.64,0.070832,17.5,1.66,0.068389,15.96,0.28,0.063523,12.34,0.15,0.048992,13.9,1.19,0.10324,16.04
19,294.43,1.16,0.056075,17.84,0.48,0.07506,16.78,0.73,0.074867,21.26,1.94,0.073072,20.48,0.29,NaN,NaN,0.17,0.053974,21.08,1.18,0.10829,20.34
19,294.47,1.22,0.061842,24.72,0.34,0.082902,24.24,0.72,0.07738,23.1,2.02,0.078104,25.34,0.27,0.068095,18.64,0.26,0.057123,25.78,1.22,0.1142,25.42
19,294.51,1.33,0.066919,NaN,0.31,0.092854,NaN,0.7,0.082807,29.06,2.31,0.081515,28.9,0.3,0.070832,21.84,0.25,0.059661,29.08,1.17,0.11673,27.64
19,294.68,1.37,0.061743,25.66,0.58,0.090453,NaN,0.91,0.079547,25.8,2.03,0.080987,30.32,0.36,0.075544,NaN,0.17,0.055775,25.58,0.77,0.11361,26.08
19,294.72,1.34,0.060207,23.96,0.68,0.084906,26.36,0.67,0.076898,23.5,2.07,0.078104,27.46,0.29,0.071271,23.68,0.19,0.053422,22.84,0.63,0.11148,24.56
19,294.76,1.22,0.057671,21.34,0.24,0.081083,22.96,0.61,NaN,NaN,1.62,0.074576,23.92,0.29,0.06883,21.02,NaN,0.051513,20.1,0.5,0.10875,22.28
19,294.8,1.18,0.056025,19.16,0.34,0.077814,20.38,0.52,NaN,NaN,1.39,0.072245,21.44,0.25,0.067311,18.7,NaN,0.050254,17.72,0.44,0.10614,20.22
19,294.84,1.11,0.054775,18,0.42,0.076415,18.78,0.49,0.070589,18.2,1.44,0.070491,19.96,0.25,0.066575,17.42,NaN,0.049093,16.4,0.41,0.10466,18.76
19,294.88,1.06,0.053522,16.72,0.34,0.074721,17.42,0.4,NaN,NaN,1.28,0.069514,18.64,0.27,0.065395,16.3,NaN,0.04783,15.06,0.3,0.10342,17.62
19,294.93,1.04,0.053071,15.7,0.51,0.074091,16.24,0.56,NaN,NaN,1.28,0.068536,17.44,0.26,0.064361,15.24,NaN,0.047475,13.86,0.37,0.10222,16.6
19,294.97,1.01,0.052619,15.16,0.4,0.07312,15.4,0.46,0.068144,15.6,1.02,0.067654,16.72,0.32,0.064164,14.58,NaN,0.046867,13.04,0.32,0.10139,15.8
19,295.01,0.99,0.052116,14.6,0.35,0.072488,14.68,0.41,0.067899,14.9,1,0.067017,16.08,0.22,0.063967,14,NaN,0.04636,12.4,0.3,0.10069,15.18
19,295.05,0.96,0.051966,13.94,NaN,0.071856,13.98,0.71,0.066919,14.2,1.1,0.066428,15.28,0.28,0.063226,13.22,NaN,0.046208,11.66,0.25,0.099998,14.52
19,295.09,0.96,0.050909,13.48,0.41,0.071174,13.44,0.57,0.066673,13.7,0.99,0.065838,14.72,0.28,0.06293,12.7,NaN,0.045701,11.1,0.24,0.099534,14
19,295.13,0.92,0.050959,13.06,NaN,0.070735,12.92,0.71,0.066428,13.2,0.91,0.065198,14.2,0.2,0.062732,12.24,NaN,0.045294,10.6,0.26,0.098836,13.52
19,295.18,0.95,0.050758,12.64,NaN,0.070296,12.46,0.36,0.06569,12.9,0.97,0.0651,13.62,0.2,0.062436,11.88,NaN,0.044989,10.16,0.25,0.098511,13.1
19,295.22,0.9,0.050808,12.6,0.27,0.070003,12.24,0.44,NaN,NaN,1.57,0.064706,13.3,0.19,0.062287,11.7,NaN,0.045193,9.9,0.28,0.098371,12.8
19,295.26,0.89,0.05106,13.02,0.28,0.070198,12.3,0.38,0.065936,13,1,0.065149,13.7,0.22,0.062584,12.08,NaN,0.045447,10.58,0.26,0.098557,13.02
19,295.3,0.91,0.05106,12.9,0.35,0.070003,12,0.41,0.066182,12.9,1.24,0.0651,13.6,0.19,0.062535,11.7,NaN,0.045243,10.3,0.4,0.098557,13.1
19,295.34,0.97,0.052217,14.24,NaN,0.070491,12.52,0.66,0.066919,14.1,1.22,0.065543,14.36,0.26,0.062732,12.08,0.11,0.046208,11.3,0.67,0.099673,13.86
19,295.38,0.97,0.053522,16.14,0.23,0.07171,13.58,0.61,0.070101,17.8,1.78,0.068389,16.86,0.26,0.063769,13.46,0.17,0.048942,15.12,1.02,0.10287,16.78
19,295.43,1.04,0.056025,18.6,0.4,0.075157,17.52,0.68,0.073751,21.3,1.95,0.072926,21.42,0.26,0.065346,16.18,0.23,0.053071,21.3,1.12,0.10724,20.46
19,295.47,1.08,0.061496,25.28,0.39,0.081993,24.04,0.68,0.07569,22.6,2.06,0.077766,26.12,0.26,0.06785,19.6,0.19,0.056824,26.18,1.09,0.11207,24.76
19,295.51,1.2,0.064706,NaN,0.25,0.092101,NaN,0.79,0.080364,27.36,2.27,0.081083,29.88,0.28,0.070979,23.1,0.2,0.058766,29.48,0.97,0.11623,28.44
19,295.55,1.26,0.066673,NaN,0.28,0.0973,NaN,0.73,0.084334,32.46,2.45,0.082854,NaN,0.31,0.07414,26.1,0.22,0.058766,NaN,0.91,0.11754,NaN
19,295.59,1.28,0.063917,NaN,0.37,0.098464,NaN,0.71,0.085049,33.18,2.34,0.082854,NaN,0.43,0.077622,NaN,0.24,0.058567,NaN,0.7,0.11673,29.02
19,295.63,1.4,0.061991,26.94,0.44,0.094683,NaN,0.79,0.082041,29.84,2.09,0.082089,NaN,0.4,0.078007,NaN,0.2,0.057123,29,0.58,0.11438,27.36
19,295.68,1.31,0.060505,25.58,0.48,0.089225,NaN,0.9,0.078585,26.2,2.03,0.080844,NaN,0.33,0.076173,NaN,0.28,0.055625,26.28,0.46,0.11221,26.04
19,295.72,1.23,0.059015,23.78,0.55,0.084906,26.64,0.63,0.075931,23.6,1.93,0.078104,28.44,0.35,0.071466,25,0.2,0.053071,23.42,0.33,0.1103,24.64
19,295.76,1.2,0.056674,21.02,0.84,0.080316,23.1,0.48,0.072537,21,1.58,0.074479,24.7,0.28,0.06883,21.9,0.26,0.050909,20.44,0.26,0.10751,22.4
19,295.8,1.17,0.054975,19.28,0.42,0.07767,20.7,0.43,NaN,NaN,1.39,0.071904,22.26,0.27,0.066771,19.46,NaN,0.049548,18.22,0.22,0.10531,20.52
19,295.84,1.11,0.054424,18.16,NaN,0.076125,19.12,0.58,NaN,NaN,1.27,0.070686,20.78,0.26,0.066133,17.98,NaN,0.048689,16.84,0.22,0.10388,19.14
19,295.88,1.03,0.053522,17.22,0.27,0.074964,17.94,0.37,NaN,NaN,1.28,0.069319,19.56,0.27,0.065198,16.96,NaN,0.047728,15.66,0.25,0.10264,18.12
19,295.93,1.06,0.05297,16.38,0.36,0.074188,16.92,0.58,0.067899,16.4,1.37,0.068585,18.4,0.25,0.064164,16.1,NaN,0.047374,14.68,0.21,0.10148,17.16
19,295.97,0.98,0.052116,15.58,0.42,0.073266,16.06,0.49,0.067164,15.7,1.2,0.067654,17.46,0.24,0.063967,15.36,NaN,0.046462,13.78,0.19,0.10055,16.36
19,296.01,0.98,0.052167,14.9,0.44,0.072537,15.16,0.45,NaN,NaN,1.11,0.066477,16.62,0.24,0.063572,14.64,NaN,0.046208,12.9,0.23,0.099812,15.58
19,296.05,0.94,0.051412,14.4,0.34,0.071661,14.58,0.38,NaN,NaN,1.12,0.066378,16,0.23,0.062979,14,NaN,0.045802,12.28,0.21,0.099162,14.94
19,296.09,0.93,0.050909,13.94,0.37,0.071174,14.02,0.6,0.065936,14.08,1.01,0.065198,15.42,0.23,0.062732,13.48,NaN,0.045091,11.72,0.21,0.098604,14.46
19,296.13,0.9,0.050959,13.42,0.25,0.070686,13.48,0.42,0.065198,13.6,1,0.065198,14.8,0.21,0.062485,12.96,NaN,0.044938,11.16,0.17,0.098139,13.92
19,296.18,0.91,0.050708,13.1,0.23,0.070198,13,0.41,0.065198,13.2,0.93,0.064854,14.4,0.22,0.062485,12.6,NaN,0.044938,10.76,0.19,0.097673,13.48
19,296.22,0.85,0.050506,12.9,0.35,0.070052,12.72,0.49,NaN,NaN,0.86,0.064706,14.2,0.2,0.062287,12.3,NaN,0.044938,10.46,0.22,0.097393,13.2
19,296.26,0.88,0.050506,12.56,0.3,0.069612,12.26,0.39,0.065001,12.7,0.99,0.063967,13.86,0.18,0.061743,11.9,NaN,0.044633,10.04,0.21,0.097067,13
19,296.3,0.85,0.050355,12.36,NaN,0.069417,11.96,0.4,NaN,NaN,1.08,0.063967,13.5,0.2,0.061545,11.6,NaN,0.044633,9.78,0.4,0.09688,12.7
19,296.34,0.92,0.051463,13.84,NaN,0.070003,12.56,0.51,0.066182,13.8,1.19,0.065051,14.42,0.28,0.061941,12.14,NaN,0.044938,10.9,0.77,0.097999,13.58
19,296.38,0.96,0.053322,16.1,0.26,0.071125,13.66,0.56,0.069123,18,1.59,0.067752,17.22,0.29,0.062979,13.54,0.14,0.047931,14.98,1.03,0.10167,17
19,296.43,1.07,0.055625,18.72,0.27,0.074673,17.12,0.67,0.07278,21.6,1.82,0.072683,21.9,0.28,0.064903,16.3,0.16,0.052518,21.2,1.04,0.10659,21.12
19,296.47,1.08,0.061347,25.52,0.27,0.081754,24.2,0.63,0.075448,23.3,2.04,0.077573,26.9,0.26,0.067458,19.66,0.25,0.056175,26.52,1.13,0.11198,25.82
19,296.51,1.2,0.06569,NaN,0.26,0.092054,NaN,0.73,0.080124,28.2,2.19,0.080748,30.1,0.27,0.069808,22.98,0.29,0.058518,NaN,1.08,0.1161,NaN
19,296.55,1.41,0.066869,NaN,0.29,0.097393,NaN,0.74,0.084525,33.64,2.21,0.082137,NaN,0.33,0.073072,25.96,0.31,0.058617,NaN,1.04,0.11704,NaN
19,296.59,1.34,0.064558,NaN,0.33,0.098092,NaN,0.68,0.083857,33.16,2.16,0.082185,NaN,0.38,0.076511,NaN,0.28,0.058518,NaN,0.97,0.11623,NaN
19,296.63,1.4,0.062386,NaN,0.57,0.095198,NaN,0.74,0.081035,29.9,2.06,0.081754,NaN,0.36,0.07656,NaN,0.2,0.057123,29.36,0.78,0.11429,28.4
19,296.68,1.4,0.061099,26.46,0.45,0.089366,NaN,0.77,0.078537,26.7,1.91,0.07998,NaN,0.33,0.074624,NaN,0.24,0.055375,26.7,0.72,0.11198,27.08
19,296.72,1.32,0.059363,24.64,0.44,0.084906,26.98,0.62,0.07569,24.14,2.33,0.076994,28.3,0.29,0.070784,24.6,0.14,0.053021,23.98,0.61,0.11007,25.44
19,296.76,1.2,0.057073,21.62,0.31,0.080316,23.52,0.54,0.07278,21.7,1.46,0.073897,24.8,0.32,0.068095,21.9,NaN,0.050959,21.02,0.45,0.10733,23.14
19,296.8,1.14,0.055125,19.54,0.3,0.077766,21,0.7,0.070832,19.9,1.64,0.071564,22.26,0.26,0.066526,19.62,NaN,0.049144,18.54,0.4,0.10471,21
19,296.84,1.07,0.054174,18.34,0.36,0.075544,19.22,0.52,0.069123,18.4,1.29,0.069856,20.68,0.26,0.065248,18.12,NaN,0.048032,16.98,0.38,0.10291,19.48
19,296.88,1.1,0.053522,17.38,0.26,0.074431,17.92,0.44,NaN,NaN,1.34,0.068879,19.38,0.26,0.064854,17.04,NaN,0.047475,15.76,0.36,0.10162,18.34
19,296.93,1.02,0.052468,16.56,0.54,0.073412,16.88,0.6,NaN,NaN,1.2,0.067654,18.42,0.29,0.063967,16.14,NaN,0.046462,14.76,0.34,0.10069,17.46
19,296.97,0.96,0.052016,15.68,0.28,0.072634,15.94,0.37,NaN,NaN,1.16,0.066477,17.42,0.22,0.063325,15.24,NaN,0.046208,13.7,0.3,0.099766,16.58
19,297.01,0.93,0.051915,15.04,0.29,0.071856,15.18,0.4,0.066428,15.2,1.24,0.066133,16.62,0.25,0.062979,14.52,NaN,0.045345,12.94,0.32,0.098743,15.78
19,297.05,0.92,0.051664,14.8,0.67,0.07132,14.66,0.37,0.065936,14.8,1.05,0.065592,16.2,0.23,0.062732,14.18,NaN,0.04504,12.6,0.32,0.098278,15.28
